schedule_date,schedule_season,schedule_week,team_home,home_id,score_home,score_away,team_away,away_id,team_favorite,favorite_id,spread_favorite,over_under_line,winner,cover,over,stadium,weather_temperature,weather_wind_mph,weather_detail
12/02/2002,2002,13,Raiders,23,26,20,Jets,18,Raiders,23,-6,47.5,23,0,0,Oakland Coliseum,51,3,
12/08/2002,2002,14,Buccaneers,7,34,10,Falcons,15,Buccaneers,7,-3.5,37,7,1,1,Raymond James Stadium,63,7,
12/08/2002,2002,14,Cardinals,8,23,20,Lions,19,Lions,19,-1,39.5,8,0,1,University of Phoenix Stadium,57,4,
12/08/2002,2002,14,Chargers,9,7,27,Raiders,23,Raiders,23,-3.5,45.5,23,1,0,Qualcomm Stadium,58,7,
12/08/2002,2002,14,Chiefs,10,49,10,Rams,24,Chiefs,10,-4.5,45.5,10,1,1,Arrowhead Stadium,35,10,
12/08/2002,2002,14,Cowboys,12,27,31,49ers,1,49ers,1,-4.5,40,1,0,1,Texas Stadium,51,8,
12/08/2002,2002,14,Jaguars,17,20,21,Browns,6,Jaguars,17,-2.5,41.5,6,0,0,EverBank Field,56,9,
12/08/2002,2002,14,Jets,18,19,13,Broncos,5,Broncos,5,-1.5,43,18,0,0,Giants Stadium,37,13,
12/08/2002,2002,14,Packers,20,26,22,Vikings,31,Packers,20,-9.5,43.5,20,0,1,Lambeau Field,19,12,
12/08/2002,2002,14,Panthers,21,52,31,Bengals,3,Panthers,21,-3,37.5,21,1,1,Bank of America Stadium,35,1,
12/08/2002,2002,14,Patriots,22,27,17,Bills,4,Patriots,22,-3.5,45,22,1,0,Gillette Stadium,35,17,
12/08/2002,2002,14,Ravens,25,25,37,Saints,26,Saints,26,-2,42.5,26,1,1,M&T Bank Stadium,30,6,
12/08/2002,2002,14,Seahawks,27,20,27,Eagles,14,Eagles,14,-3,37.5,14,1,1,CenturyLink Field,38,5,
12/08/2002,2002,14,Steelers,28,6,24,Texans,29,Steelers,28,-14,37.5,29,0,0,Heinz Field,33,14,
12/08/2002,2002,14,Titans,30,27,17,Colts,11,Colts,11,-1,43,30,0,1,Nissan Stadium,35,6,
12/08/2002,2002,14,Washington,32,21,27,Giants,16,Washington,32,-3,37.5,16,0,1,FedEx Field,36,6,
12/09/2002,2002,14,Dolphins,13,27,9,Bears,2,Dolphins,13,-10.5,37,13,1,0,Sun Life Stadium,76,16,
12/15/2002,2002,15,49ers,1,14,20,Packers,20,49ers,1,-3,42.5,20,0,0,Candlestick Park,57,23,
12/15/2002,2002,15,Bears,2,20,13,Jets,18,Jets,18,-6.5,38,2,0,0,Memorial Stadium (Champaign),35,12,
12/15/2002,2002,15,Bengals,3,15,29,Jaguars,17,Jaguars,17,-3,45,17,1,0,Paul Brown Stadium,37,10,
12/15/2002,2002,15,Bills,4,20,13,Chargers,9,Bills,4,-3,42.5,4,1,0,Ralph Wilson Stadium,36,15,
12/15/2002,2002,15,Broncos,5,31,24,Chiefs,10,Broncos,5,-3.5,47.5,5,1,1,Sports Authority Field at Mile High,45,12,
12/15/2002,2002,15,Browns,6,23,28,Colts,11,Colts,11,-2,41.5,11,1,1,FirstEnergy Stadium,36,14,
12/15/2002,2002,15,Dolphins,13,23,17,Raiders,23,Dolphins,13,-1.5,43.5,13,1,0,Sun Life Stadium,61,9,
12/15/2002,2002,15,Eagles,14,34,21,Washington,32,Eagles,14,-7.5,38,14,1,1,Veterans Stadium,44,16,
12/15/2002,2002,15,Falcons,15,24,30,Seahawks,27,Falcons,15,-9.5,46,27,0,1,Georgia Dome,72,0,DOME
12/15/2002,2002,15,Giants,16,37,7,Cowboys,12,Giants,16,-5,35,16,1,1,Giants Stadium,43,19,
12/15/2002,2002,15,Texans,29,19,23,Ravens,25,Ravens,25,-3,35,25,1,1,Reliant Stadium,72,0,DOME
12/15/2002,2002,15,Lions,19,20,23,Buccaneers,7,Buccaneers,7,-9.5,37,7,0,1,Ford Field,72,0,DOME
12/15/2002,2002,15,Rams,24,30,28,Cardinals,8,Rams,24,-11,43,24,0,1,Edward Jones Dome,72,0,DOME
12/15/2002,2002,15,Saints,26,31,32,Vikings,31,Saints,26,-7,51,31,0,1,Louisiana Superdome,72,0,DOME
12/15/2002,2002,15,Steelers,28,30,14,Panthers,21,Steelers,28,-9,39,28,1,1,Heinz Field,36,13,
12/16/2002,2002,15,Titans,30,24,7,Patriots,22,Titans,30,-2.5,43.5,30,1,0,Nissan Stadium,50,6,
12/21/2002,2002,16,Cardinals,8,14,17,49ers,1,49ers,1,-3.5,41,1,0,0,University of Phoenix Stadium,46,12,
12/21/2002,2002,16,Cowboys,12,3,27,Eagles,14,Eagles,14,-7,36.5,14,1,0,Texas Stadium,51,17,
12/21/2002,2002,16,Vikings,31,20,17,Dolphins,13,Dolphins,13,-3,45,31,0,0,Hubert H. Humphrey Metrodome,72,0,DOME
12/22/2002,2002,16,Bengals,3,20,13,Saints,26,Saints,26,-7,49,3,0,0,Paul Brown Stadium,42,15,
12/22/2002,2002,16,Chiefs,10,24,22,Chargers,9,Chiefs,10,-1.5,44,10,1,1,Arrowhead Stadium,30,11,
12/22/2002,2002,16,Colts,11,27,44,Giants,16,Colts,11,-4.5,41,16,0,1,RCA Dome,72,0,DOME
12/22/2002,2002,16,Falcons,15,36,15,Lions,19,Falcons,15,-10.5,44,15,1,1,Georgia Dome,72,0,DOME
12/22/2002,2002,16,Jaguars,17,10,28,Titans,30,Titans,30,-3,41.5,30,1,0,EverBank Field,53,8,
12/22/2002,2002,16,Packers,20,10,0,Bills,4,Packers,20,-6.5,43.5,20,1,0,Lambeau Field,28,21,
12/22/2002,2002,16,Panthers,21,24,14,Bears,2,Panthers,21,-4,36.5,21,1,1,Bank of America Stadium,48,9,
12/22/2002,2002,16,Patriots,22,17,30,Jets,18,Patriots,22,-3.5,41,18,0,1,Gillette Stadium,40,17,
12/22/2002,2002,16,Raiders,23,28,16,Broncos,5,Raiders,23,-3.5,46.5,23,1,0,Oakland Coliseum,50,8,
12/22/2002,2002,16,Ravens,25,13,14,Browns,6,Ravens,25,-2.5,39.5,6,0,0,M&T Bank Stadium,44,10,
12/22/2002,2002,16,Seahawks,27,30,10,Rams,24,Seahawks,27,-2.5,48,27,1,0,CenturyLink Field,42,6,
12/22/2002,2002,16,Washington,32,26,10,Texans,29,Washington,32,-6.5,36.5,32,1,0,FedEx Field,46,10,
12/23/2002,2002,16,Buccaneers,7,7,17,Steelers,28,Buccaneers,7,-4.5,38,28,0,0,Raymond James Stadium,60,7,
12/28/2002,2002,17,Giants,16,10,7,Eagles,14,Giants,16,-1,37.5,16,1,0,Giants Stadium,34,12,
12/28/2002,2002,17,Raiders,23,24,0,Chiefs,10,Raiders,23,-8.5,44.5,23,1,0,Oakland Coliseum,55,17,
12/29/2002,2002,17,Bears,2,0,15,Buccaneers,7,Buccaneers,7,-7,32,7,1,0,Memorial Stadium (Champaign),28,10,
12/29/2002,2002,17,Bills,4,27,9,Bengals,3,Bills,4,-7.5,45,4,1,0,Ralph Wilson Stadium,32,11,
12/29/2002,2002,17,Broncos,5,37,7,Cardinals,8,Broncos,5,-13.5,42,5,1,1,Sports Authority Field at Mile High,46,14,
12/29/2002,2002,17,Browns,6,24,16,Falcons,15,Falcons,15,-2.5,41,6,0,0,FirstEnergy Stadium,33,7,
12/29/2002,2002,17,Chargers,9,28,31,Seahawks,27,Chargers,9,-3,42.5,27,0,1,Qualcomm Stadium,56,9,
12/29/2002,2002,17,Colts,11,20,13,Jaguars,17,Colts,11,-8.5,40.5,11,0,0,RCA Dome,72,0,DOME
12/29/2002,2002,17,Texans,29,3,13,Titans,30,Titans,30,-9.5,35.5,30,1,0,Reliant Stadium,72,0,DOME
12/29/2002,2002,17,Jets,18,42,17,Packers,20,Packers,20,-1.5,39.5,18,0,1,Giants Stadium,38,14,
12/29/2002,2002,17,Lions,19,36,38,Vikings,31,Vikings,31,-3.5,47,31,0,1,Ford Field,72,0,DOME
12/29/2002,2002,17,Patriots,22,27,24,Dolphins,13,Dolphins,13,-2,38,22,0,1,Gillette Stadium,34,13,
12/29/2002,2002,17,Saints,26,6,10,Panthers,21,Saints,26,-6,43.5,21,0,0,Louisiana Superdome,72,0,DOME
12/29/2002,2002,17,Steelers,28,34,31,Ravens,25,Steelers,28,-8,39,28,0,1,Heinz Field,31,5,
12/29/2002,2002,17,Washington,32,20,14,Cowboys,12,Washington,32,-7.5,36.5,32,0,0,FedEx Field,40,7,
12/30/2002,2002,17,Rams,24,31,20,49ers,1,Rams,24,-2,39.5,24,1,1,Edward Jones Dome,72,0,DOME
09/04/2003,2003,1,Washington,32,16,13,Jets,18,Washington,32,-3,40,32,0,0,FedEx Field,74,9,
09/07/2003,2003,1,49ers,1,49,7,Bears,2,49ers,1,-6.5,40.5,1,1,1,Candlestick Park,63,15,
09/07/2003,2003,1,Bengals,3,10,30,Broncos,5,Broncos,5,-6,43.5,5,1,0,Paul Brown Stadium,65,5,
09/07/2003,2003,1,Bills,4,31,0,Patriots,22,Bills,4,-1,44.5,4,1,0,Ralph Wilson Stadium,64,11,
09/07/2003,2003,1,Browns,6,6,9,Colts,11,Colts,11,-2,48,11,1,0,FirstEnergy Stadium,65,4,
09/07/2003,2003,1,Chiefs,10,27,14,Chargers,9,Chiefs,10,-4.5,47,10,1,0,Arrowhead Stadium,70,7,
09/07/2003,2003,1,Cowboys,12,13,27,Falcons,15,Cowboys,12,-2,36.5,15,0,1,Texas Stadium,75,6,
09/07/2003,2003,1,Dolphins,13,20,21,Texans,29,Dolphins,13,-14,34.5,29,0,1,Sun Life Stadium,82,8,
09/07/2003,2003,1,Giants,16,23,13,Rams,24,Rams,24,-1,46.5,16,0,0,Giants Stadium,72,6,
09/07/2003,2003,1,Lions,19,42,24,Cardinals,8,Lions,19,-3.5,39,19,1,1,Ford Field,72,0,DOME
09/07/2003,2003,1,Packers,20,25,30,Vikings,31,Packers,20,-4,47,31,0,1,Lambeau Field,68,7,
09/07/2003,2003,1,Panthers,21,24,23,Jaguars,17,Panthers,21,-4,34.5,21,0,1,Bank of America Stadium,67,9,
09/07/2003,2003,1,Seahawks,27,27,10,Saints,26,Seahawks,27,-3,48.5,27,1,0,CenturyLink Field,62,10,
09/07/2003,2003,1,Steelers,28,34,15,Ravens,25,Steelers,28,-4,38.5,28,1,1,Heinz Field,64,4,
09/07/2003,2003,1,Titans,30,25,20,Raiders,23,Titans,30,-3.5,46,30,1,0,Nissan Stadium,70,6,
09/08/2003,2003,1,Eagles,14,0,17,Buccaneers,7,Eagles,14,-3,36,7,0,0,Lincoln Financial Field,72,9,
09/14/2003,2003,2,Buccaneers,7,9,12,Panthers,21,Buccaneers,7,-9,34.5,21,0,0,Raymond James Stadium,81,5,
09/14/2003,2003,2,Cardinals,8,0,38,Seahawks,27,Seahawks,27,-5,44.5,27,1,0,University of Phoenix Stadium,92,8,
09/14/2003,2003,2,Chargers,9,13,37,Broncos,5,Broncos,5,-3,43,5,1,1,Qualcomm Stadium,70,8,
09/14/2003,2003,2,Chiefs,10,41,20,Steelers,28,Chiefs,10,-3.5,48,10,1,1,Arrowhead Stadium,62,10,
09/14/2003,2003,2,Colts,11,33,7,Titans,30,Colts,11,-2.5,44,11,1,0,RCA Dome,72,0,DOME
09/14/2003,2003,2,Eagles,14,10,31,Patriots,22,Eagles,14,-4,38,22,0,1,Lincoln Financial Field,76,8,
09/14/2003,2003,2,Falcons,15,31,33,Washington,32,Falcons,15,-3,39.5,32,0,1,Georgia Dome,72,0,DOME
09/14/2003,2003,2,Jaguars,17,17,38,Bills,4,Bills,4,-3,42,4,1,1,EverBank Field,80,7,
09/14/2003,2003,2,Jets,18,10,21,Dolphins,13,Dolphins,13,-3,37,13,1,0,Giants Stadium,73,13,
09/14/2003,2003,2,Packers,20,31,6,Lions,19,Packers,20,-7,45.5,20,1,0,Lambeau Field,64,7,
09/14/2003,2003,2,Raiders,23,23,20,Bengals,3,Raiders,23,-12,45,23,0,0,Oakland Coliseum,66,11,
09/14/2003,2003,2,Rams,24,27,24,49ers,1,Rams,24,-3,47.5,24,0,1,Edward Jones Dome,72,0,DOME
09/14/2003,2003,2,Ravens,25,33,13,Browns,6,Ravens,25,-2.5,39,25,1,1,M&T Bank Stadium,72,6,
09/14/2003,2003,2,Saints,26,31,10,Texans,29,Saints,26,-8,40.5,26,1,1,Louisiana Superdome,72,0,DOME
09/14/2003,2003,2,Vikings,31,24,13,Bears,2,Vikings,31,-9,44.5,31,1,0,Hubert H. Humphrey Metrodome,72,0,DOME
09/15/2003,2003,2,Giants,16,32,35,Cowboys,12,Giants,16,-7.5,36.5,12,0,1,Giants Stadium,75,10,
09/21/2003,2003,3,49ers,1,12,13,Browns,6,49ers,1,-7,44.5,6,0,0,Candlestick Park,70,9,
09/21/2003,2003,3,Bengals,3,10,17,Steelers,28,Steelers,28,-4.5,44.5,28,1,0,Paul Brown Stadium,63,5,
09/21/2003,2003,3,Cardinals,8,20,13,Packers,20,Packers,20,-7.5,42.5,8,0,0,University of Phoenix Stadium,90,6,
09/21/2003,2003,3,Chargers,9,10,24,Ravens,25,Chargers,9,-1.5,38.5,25,0,0,Qualcomm Stadium,69,8,
09/21/2003,2003,3,Colts,11,23,13,Jaguars,17,Colts,11,-7.5,42,11,1,0,RCA Dome,72,0,DOME
09/21/2003,2003,3,Dolphins,13,17,7,Bills,4,Dolphins,13,-3,40.5,13,1,0,Sun Life Stadium,84,15,
09/21/2003,2003,3,Falcons,15,10,31,Buccaneers,7,Buccaneers,7,-6.5,35.5,7,1,1,Georgia Dome,72,0,DOME
09/21/2003,2003,3,Texans,29,14,42,Chiefs,10,Chiefs,10,-7.5,44,10,1,1,Reliant Stadium,72,0,DOME
09/21/2003,2003,3,Lions,19,13,23,Vikings,31,Vikings,31,-4,47.5,31,1,0,Ford Field,72,0,DOME
09/21/2003,2003,3,Patriots,22,23,16,Jets,18,Patriots,22,-6,38,22,1,1,Gillette Stadium,69,10,
09/21/2003,2003,3,Seahawks,27,24,23,Rams,24,Seahawks,27,-3,47,27,0,0,CenturyLink Field,58,10,
09/21/2003,2003,3,Titans,30,27,12,Saints,26,Titans,30,-4.5,43.5,30,1,0,Nissan Stadium,70,7,
09/21/2003,2003,3,Washington,32,21,24,Giants,16,Washington,32,-1.5,43.5,16,0,1,FedEx Field,72,8,
09/22/2003,2003,3,Broncos,5,31,10,Raiders,23,Broncos,5,-5.5,45,5,1,0,Sports Authority Field at Mile High,58,11,
09/28/2003,2003,4,Bills,4,13,23,Eagles,14,Bills,4,-3,39.5,14,0,0,Ralph Wilson Stadium,56,10,
09/28/2003,2003,4,Broncos,5,20,16,Lions,19,Broncos,5,-12,44,5,0,0,Sports Authority Field at Mile High,54,8,
09/28/2003,2003,4,Browns,6,14,21,Bengals,3,Browns,6,-4.5,40,3,0,0,FirstEnergy Stadium,54,10,
09/28/2003,2003,4,Texans,29,24,20,Jaguars,17,Jaguars,17,-2.5,37.5,29,0,1,Reliant Stadium,72,0,DOME
09/28/2003,2003,4,Jets,18,6,17,Cowboys,12,Jets,18,-3,37,12,0,0,Giants Stadium,70,12,
09/28/2003,2003,4,Panthers,21,23,3,Falcons,15,Panthers,21,-6,35.5,21,1,0,Bank of America Stadium,67,7,
09/28/2003,2003,4,Raiders,23,34,31,Chargers,9,Raiders,23,-7,41.5,23,0,1,Oakland Coliseum,62,13,
09/28/2003,2003,4,Rams,24,37,13,Cardinals,8,Rams,24,-11.5,45.5,24,1,1,Edward Jones Dome,72,0,DOME
09/28/2003,2003,4,Ravens,25,10,17,Chiefs,10,Chiefs,10,-3,43.5,10,1,0,M&T Bank Stadium,68,10,
09/28/2003,2003,4,Saints,26,21,55,Colts,11,Colts,11,-1.5,42,11,1,1,Louisiana Superdome,72,0,DOME
09/28/2003,2003,4,Steelers,28,13,30,Titans,30,Steelers,28,-3.5,44,30,0,0,Heinz Field,55,7,
09/28/2003,2003,4,Vikings,31,35,7,49ers,1,PICK,0,0,43,31,0,0,Hubert H. Humphrey Metrodome,72,0,DOME
09/28/2003,2003,4,Washington,32,20,17,Patriots,22,Washington,32,-3.5,43,32,0,0,FedEx Field,69,11,
09/29/2003,2003,4,Bears,2,23,38,Packers,20,Packers,20,-4,41.5,20,1,1,Soldier Field,49,12,
10/05/2003,2003,5,49ers,1,24,17,Lions,19,49ers,1,-7.5,42.5,1,0,0,Candlestick Park,61,12,
10/05/2003,2003,5,Bears,2,24,21,Raiders,23,Raiders,23,-3.5,43.5,2,0,1,Soldier Field,48,5,
10/05/2003,2003,5,Bills,4,22,16,Bengals,3,Bills,4,-7,40,4,0,0,Ralph Wilson Stadium,44,13,
10/05/2003,2003,5,Chiefs,10,24,23,Broncos,5,Chiefs,10,-3.5,46.5,10,0,1,Arrowhead Stadium,62,10,
10/05/2003,2003,5,Cowboys,12,24,7,Cardinals,8,Cowboys,12,-7.5,39.5,12,1,0,Texas Stadium,73,8,
10/05/2003,2003,5,Eagles,14,27,25,Washington,32,Eagles,14,-4.5,40.5,14,0,1,Lincoln Financial Field,53,12,
10/05/2003,2003,5,Falcons,15,26,39,Vikings,31,Vikings,31,-4.5,43.5,31,1,1,Georgia Dome,72,0,DOME
10/05/2003,2003,5,Giants,16,10,23,Dolphins,13,Giants,16,-1.5,38,13,0,0,Giants Stadium,54,12,
10/05/2003,2003,5,Jaguars,17,27,21,Chargers,9,Jaguars,17,-3,42.5,17,1,1,EverBank Field,76,5,
10/05/2003,2003,5,Packers,20,35,13,Seahawks,27,Packers,20,-1,45,20,1,1,Lambeau Field,40,5,
10/05/2003,2003,5,Panthers,21,19,13,Saints,26,Panthers,21,-7,37.5,21,0,0,Bank of America Stadium,62,5,
10/05/2003,2003,5,Patriots,22,38,30,Titans,30,Patriots,22,-1,40.5,22,1,1,Gillette Stadium,54,14,
10/05/2003,2003,5,Steelers,28,13,33,Browns,6,Steelers,28,-7,42,6,0,1,Heinz Field,47,7,
10/06/2003,2003,5,Buccaneers,7,35,38,Colts,11,Buccaneers,7,-4.5,37.5,11,0,1,Raymond James Stadium,78,4,
10/12/2003,2003,6,Broncos,5,17,14,Steelers,28,Broncos,5,-6.5,45,5,0,0,Sports Authority Field at Mile High,52,9,
10/12/2003,2003,6,Browns,6,13,7,Raiders,23,Browns,6,-3.5,43.5,6,1,0,FirstEnergy Stadium,62,11,
10/12/2003,2003,6,Cardinals,8,18,26,Ravens,25,Ravens,25,-6.5,37,25,1,1,University of Phoenix Stadium,85,6,
10/12/2003,2003,6,Colts,11,20,23,Panthers,21,Colts,11,-4,37.5,21,0,1,RCA Dome,72,0,DOME
10/12/2003,2003,6,Cowboys,12,23,21,Eagles,14,Cowboys,12,-1,37.5,12,1,1,Texas Stadium,72,10,
10/12/2003,2003,6,Jaguars,17,10,24,Dolphins,13,Dolphins,13,-3.5,38,13,1,0,EverBank Field,73,9,
10/12/2003,2003,6,Jets,18,30,3,Bills,4,Bills,4,-1,36.5,18,0,0,Giants Stadium,64,15,
10/12/2003,2003,6,Packers,20,34,40,Chiefs,10,Packers,20,-2.5,47.5,10,0,1,Lambeau Field,56,16,
10/12/2003,2003,6,Patriots,22,17,6,Giants,16,Patriots,22,-2.5,42.5,22,1,0,Gillette Stadium,54,9,
10/12/2003,2003,6,Saints,26,20,13,Bears,2,Saints,26,-6.5,43,26,1,0,Louisiana Superdome,72,0,DOME
10/12/2003,2003,6,Seahawks,27,20,19,49ers,1,Seahawks,27,-3.5,44.5,27,0,0,CenturyLink Field,52,19,
10/12/2003,2003,6,Titans,30,38,17,Texans,29,Titans,30,-8.5,39.5,30,1,1,Nissan Stadium,68,5,
10/12/2003,2003,6,Washington,32,13,35,Buccaneers,7,Buccaneers,7,-3.5,37,7,1,1,FedEx Field,67,9,
10/13/2003,2003,6,Rams,24,36,0,Falcons,15,Rams,24,-10,46,24,1,0,Edward Jones Dome,72,0,DOME
10/19/2003,2003,7,49ers,1,24,7,Buccaneers,7,Buccaneers,7,-5,39,1,0,0,Candlestick Park,61,10,
10/19/2003,2003,7,Bengals,3,34,26,Ravens,25,Ravens,25,-1,36,3,0,1,Paul Brown Stadium,56,5,
10/19/2003,2003,7,Bills,4,24,7,Washington,32,Bills,4,-3,38,4,1,0,Ralph Wilson Stadium,44,9,
10/19/2003,2003,7,Browns,6,20,26,Chargers,9,Browns,6,-3.5,41,9,0,1,FirstEnergy Stadium,52,10,
10/19/2003,2003,7,Dolphins,13,13,19,Patriots,22,Dolphins,13,-6.5,37,22,0,0,Sun Life Stadium,78,6,
10/19/2003,2003,7,Falcons,15,17,45,Saints,26,Saints,26,-3,42,26,1,1,Georgia Dome,72,0,DOME
10/19/2003,2003,7,Giants,16,10,14,Eagles,14,Giants,16,-3,37,14,0,0,Giants Stadium,53,12,
10/19/2003,2003,7,Texans,29,14,19,Jets,18,Jets,18,-3.5,38,18,1,0,Reliant Stadium,72,0,DOME
10/19/2003,2003,7,Lions,19,7,38,Cowboys,12,Cowboys,12,-3,39,12,1,1,Ford Field,72,0,DOME
10/19/2003,2003,7,Panthers,21,17,37,Titans,30,PICK,0,0,37.5,30,0,1,Bank of America Stadium,56,3,
10/19/2003,2003,7,Rams,24,34,24,Packers,20,Rams,24,-4,48.5,24,1,1,Edward Jones Dome,72,0,DOME
10/19/2003,2003,7,Seahawks,27,24,17,Bears,2,Seahawks,27,-11,41.5,27,0,0,CenturyLink Field,60,10,
10/19/2003,2003,7,Vikings,31,28,20,Broncos,5,Vikings,31,-4,44,31,1,1,Hubert H. Humphrey Metrodome,72,0,DOME
10/20/2003,2003,7,Raiders,23,10,17,Chiefs,10,Chiefs,10,-4.5,47.5,10,1,0,Oakland Coliseum,63,6,
10/26/2003,2003,8,Bears,2,24,16,Lions,19,Bears,2,-3,37.5,2,1,1,Soldier Field,43,10,
10/26/2003,2003,8,Bengals,3,27,24,Seahawks,27,Seahawks,27,-3,41.5,3,0,1,Paul Brown Stadium,51,10,
10/26/2003,2003,8,Buccaneers,7,16,0,Cowboys,12,Buccaneers,7,-6,37,7,1,0,Raymond James Stadium,78,8,
10/26/2003,2003,8,Cardinals,8,16,13,49ers,1,49ers,1,-7,41,8,0,0,University of Phoenix Stadium,76,14,
10/26/2003,2003,8,Chiefs,10,38,5,Bills,4,Chiefs,10,-5.5,43.5,10,1,0,Arrowhead Stadium,42,9,
10/26/2003,2003,8,Colts,11,30,21,Texans,29,Colts,11,-13,44,11,0,1,RCA Dome,72,0,DOME
10/26/2003,2003,8,Eagles,14,24,17,Jets,18,Eagles,14,-3,36,14,1,1,Lincoln Financial Field,64,11,
10/26/2003,2003,8,Jaguars,17,17,30,Titans,30,Titans,30,-4.5,43.5,30,1,1,EverBank Field,75,7,
10/26/2003,2003,8,Patriots,22,9,3,Browns,6,Patriots,22,-4.5,37.5,22,1,0,Gillette Stadium,56,14,
10/26/2003,2003,8,Ravens,25,26,6,Broncos,5,Ravens,25,-2.5,36.5,25,1,0,M&T Bank Stadium,64,9,
10/26/2003,2003,8,Saints,26,20,23,Panthers,21,Saints,26,-3,39.5,21,0,1,Louisiana Superdome,72,0,DOME
10/26/2003,2003,8,Steelers,28,21,33,Rams,24,Steelers,28,-1,45.5,24,0,1,Heinz Field,57,6,
10/26/2003,2003,8,Vikings,31,17,29,Giants,16,Vikings,31,-5.5,44.5,16,0,1,Hubert H. Humphrey Metrodome,72,0,DOME
10/27/2003,2003,8,Chargers,9,10,26,Dolphins,13,Dolphins,13,-6.5,38.5,13,1,0,Sun Devil Stadium,79,3,
11/02/2003,2003,9,49ers,1,30,10,Rams,24,Rams,24,-5,44,1,0,0,Candlestick Park,52,10,
11/02/2003,2003,9,Bears,2,20,7,Chargers,9,Bears,2,-1,39,2,1,0,Soldier Field,50,5,
11/02/2003,2003,9,Buccaneers,7,14,17,Saints,26,Buccaneers,7,-8,39,26,0,0,Raymond James Stadium,76,9,
11/02/2003,2003,9,Cardinals,8,17,14,Bengals,3,Bengals,3,-3,39,8,0,0,University of Phoenix Stadium,65,8,
11/02/2003,2003,9,Cowboys,12,21,14,Washington,32,Cowboys,12,-6,38.5,12,1,0,Texas Stadium,73,12,
11/02/2003,2003,9,Dolphins,13,17,23,Colts,11,Dolphins,13,-3,39.5,11,0,1,Sun Life Stadium,77,11,
11/02/2003,2003,9,Falcons,15,16,23,Eagles,14,Eagles,14,-6,39.5,14,1,0,Georgia Dome,72,0,DOME
11/02/2003,2003,9,Texans,29,14,10,Panthers,21,Panthers,21,-6,37,29,0,0,Reliant Stadium,72,0,DOME
11/02/2003,2003,9,Jets,18,28,31,Giants,16,Giants,16,-3.5,40,16,0,1,Giants Stadium,65,7,
11/02/2003,2003,9,Lions,19,23,13,Raiders,23,Raiders,23,-3.5,39.5,19,0,0,Ford Field,72,0,DOME
11/02/2003,2003,9,Ravens,25,24,17,Jaguars,17,Ravens,25,-7,37.5,25,0,1,M&T Bank Stadium,65,3,
11/02/2003,2003,9,Seahawks,27,23,16,Steelers,28,Seahawks,27,-5,44,27,1,0,CenturyLink Field,38,9,
11/02/2003,2003,9,Vikings,31,27,30,Packers,20,Vikings,31,-5.5,49,20,0,1,Hubert H. Humphrey Metrodome,72,0,DOME
11/03/2003,2003,9,Broncos,5,26,30,Patriots,22,Broncos,5,-2,36,22,0,1,Sports Authority Field at Mile High,35,10,
11/09/2003,2003,10,Bengals,3,34,27,Texans,29,Bengals,3,-4,40,3,1,1,Paul Brown Stadium,35,11,
11/09/2003,2003,10,Chargers,9,42,28,Vikings,31,Vikings,31,-5.5,45,9,0,1,Qualcomm Stadium,62,6,
11/09/2003,2003,10,Chiefs,10,41,20,Browns,6,Chiefs,10,-9,43.5,10,1,1,Arrowhead Stadium,39,11,
11/09/2003,2003,10,Cowboys,12,10,6,Bills,4,Cowboys,12,-4,37,12,0,0,Texas Stadium,50,7,
11/09/2003,2003,10,Giants,16,7,27,Falcons,15,Giants,16,-11.5,41,15,0,0,Giants Stadium,38,11,
11/09/2003,2003,10,Jaguars,17,28,23,Colts,11,Colts,11,-6,44,17,0,1,EverBank Field,69,23,
11/09/2003,2003,10,Lions,19,12,10,Bears,2,PICK,0,0,37.5,19,0,0,Ford Field,72,0,DOME
11/09/2003,2003,10,Panthers,21,27,24,Buccaneers,7,Buccaneers,7,-3.5,34.5,21,0,1,Bank of America Stadium,49,11,
11/09/2003,2003,10,Raiders,23,24,27,Jets,18,Jets,18,-3,38,18,0,1,Oakland Coliseum,58,13,
11/09/2003,2003,10,Rams,24,33,22,Ravens,25,Rams,24,-6.5,43,24,1,1,Edward Jones Dome,72,0,DOME
11/09/2003,2003,10,Steelers,28,28,15,Cardinals,8,Steelers,28,-7,40.5,28,1,1,Heinz Field,31,7,
11/09/2003,2003,10,Titans,30,31,7,Dolphins,13,Titans,30,-5.5,39.5,30,1,0,Nissan Stadium,45,11,
11/09/2003,2003,10,Washington,32,27,20,Seahawks,27,Seahawks,27,-3,41,32,0,1,FedEx Field,39,10,
11/10/2003,2003,10,Packers,20,14,17,Eagles,14,Packers,20,-4.5,43,14,0,0,Lambeau Field,33,9,
11/16/2003,2003,11,Bears,2,21,23,Rams,24,Rams,24,-6,41,24,0,1,Soldier Field,44,5,
11/16/2003,2003,11,Bengals,3,24,19,Chiefs,10,Chiefs,10,-6,48,3,0,0,Paul Brown Stadium,47,8,
11/16/2003,2003,11,Bills,4,10,12,Texans,29,Bills,4,-7,37.5,29,0,0,Ralph Wilson Stadium,43,5,
11/16/2003,2003,11,Broncos,5,37,8,Chargers,9,Broncos,5,-8.5,44,5,1,1,Sports Authority Field at Mile High,40,10,
11/16/2003,2003,11,Browns,6,44,6,Cardinals,8,Browns,6,-5,37.5,6,1,1,FirstEnergy Stadium,45,7,
